company_name,platform,job_title,salary_raw,location_raw,skills_raw,education_raw,experience_raw,ai_tech_stack_raw,source_workbook,source_sheet,source_row,import_date,company_code,job_description_raw,job_id,job_url,publish_time_raw,crawl_date,source_id,dedup_key,company_code_missing,cleaning_note
宇信科技,官网社招,高级业务专家(J11951),面议,北京市,硬技能：金融行业市场分析、战略规划能力，金融数据智能产品设计与优化能力，金融行业售前解决方案制定能力，团队管理与培训能力 软技能：市场洞察能力，创新思维，跨部门沟通协调能力，团队领导力,全日制本科（985/211）及以上学历，金融、经济学、统计学、财务、计算机相关专业，拥有高级职称者优先,至少8年以上金融行业相关工作经验，其中至少3年在金融机构产品设计、市场拓展或风险管理等核心岗位任职经历；或者至少3年在知名咨询公司担任金融行业咨询专家等核心岗位任职经历,,招聘信息整理.xlsx,5-8,8,2026-08-13,300674.SZ,技能要求：硬技能：金融行业市场分析、战略规划能力，金融数据智能产品设计与优化能力，金融行业售前解决方案制定能力，团队管理与培训能力 软技能：市场洞察能力，创新思维，跨部门沟通协调能力，团队领导力 学历要求：全日制本科（985/211）及以上学历，金融、经济学、统计学、财务、计算机相关专业，拥有高级职称者优先 经验要求：至少8年以上金融行业相关工作经验，其中至少3年在金融机构产品设计、市场拓展或风险管理等核心岗位任职经历；或者至少3年在知名咨询公司担任金融行业咨询专家等核心岗位任职经历 AI相关技术栈要求：,JOB_0201,,,2026-08-13,user_recruitment_workbook,300674.SZ|高级业务专家(j11951)|北京市|技能要求：硬技能：金融行业市场分析、战略规划能力，金融数据智能产品设计与优化能力，金融行业售前解决方案制定能力，团队管理与培训能力 软技能：市场洞察能力，创新思维，跨部门沟通协调能力，团队领导力 学历要求：全日制本科（985/211）及以上学历，金融、经济学、统计学、财务、计算机相关专业，拥有高级职称者优先 经验要求：至少8年以上金融行业相关工作经验，其中至少3年在金融机构产品设计、市场拓展或风险管理等核心岗位任职经历；或者至少3年在知名咨询公司担任金融行业咨询专家等核心岗位任职经历 AI相关技术栈要求：,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,中级业务分析师(J11964),面议,北京市,硬技能：业务分析与产品规划设计能力，金融项目需求分析与系统功能设计能力，业务场景设计与数据支撑服务设计能力，售前方案支持能力 软技能：用户需求把握能力，创新思维，跨部门沟通协调能力，项目推动能力，合规意识,全日制本科（985/211）及以上学历，金融、经济学、统计学、财务、计算机相关专业，拥有高级职称者优先,至少3年以上金融行业相关工作经验，其中至少1年在金融机构产品设计、市场拓展等岗位任职经历,,招聘信息整理.xlsx,5-8,9,2026-08-13,300674.SZ,技能要求：硬技能：业务分析与产品规划设计能力，金融项目需求分析与系统功能设计能力，业务场景设计与数据支撑服务设计能力，售前方案支持能力 软技能：用户需求把握能力，创新思维，跨部门沟通协调能力，项目推动能力，合规意识 学历要求：全日制本科（985/211）及以上学历，金融、经济学、统计学、财务、计算机相关专业，拥有高级职称者优先 经验要求：至少3年以上金融行业相关工作经验，其中至少1年在金融机构产品设计、市场拓展等岗位任职经历 AI相关技术栈要求：,JOB_0202,,,2026-08-13,user_recruitment_workbook,300674.SZ|中级业务分析师(j11964)|北京市|技能要求：硬技能：业务分析与产品规划设计能力，金融项目需求分析与系统功能设计能力，业务场景设计与数据支撑服务设计能力，售前方案支持能力 软技能：用户需求把握能力，创新思维，跨部门沟通协调能力，项目推动能力，合规意识 学历要求：全日制本科（985/211）及以上学历，金融、经济学、统计学、财务、计算机相关专业，拥有高级职称者优先 经验要求：至少3年以上金融行业相关工作经验，其中至少1年在金融机构产品设计、市场拓展等岗位任职经历 AI相关技术栈要求：,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,资深业务专家(J11984),面议,北京市,硬技能：咨询方案研发能力，客户/系统/市场调研能力，模型/工具/模板开发能力，WORD/PPT方案文档撰写能力，项目实施交付能力，商务洽谈能力 软技能：英语读写能力，逻辑思维能力，分析问题与解决问题能力，责任感与工作热情，团队管理能力,985/211院校毕业，计算机、数学、统计、金融、经济等相关专业,8年以上银行项目咨询经验，熟悉海外市场业务,,招聘信息整理.xlsx,5-8,10,2026-08-13,300674.SZ,技能要求：硬技能：咨询方案研发能力，客户/系统/市场调研能力，模型/工具/模板开发能力，WORD/PPT方案文档撰写能力，项目实施交付能力，商务洽谈能力 软技能：英语读写能力，逻辑思维能力，分析问题与解决问题能力，责任感与工作热情，团队管理能力 学历要求：985/211院校毕业，计算机、数学、统计、金融、经济等相关专业 经验要求：8年以上银行项目咨询经验，熟悉海外市场业务 AI相关技术栈要求：,JOB_0203,,,2026-08-13,user_recruitment_workbook,300674.SZ|资深业务专家(j11984)|北京市|技能要求：硬技能：咨询方案研发能力，客户/系统/市场调研能力，模型/工具/模板开发能力，WORD/PPT方案文档撰写能力，项目实施交付能力，商务洽谈能力 软技能：英语读写能力，逻辑思维能力，分析问题与解决问题能力，责任感与工作热情，团队管理能力 学历要求：985/211院校毕业，计算机、数学、统计、金融、经济等相关专业 经验要求：8年以上银行项目咨询经验，熟悉海外市场业务 AI相关技术栈要求：,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,中级业务分析师(J11833),面议,北京市,硬技能：金融数据产品规划与策略制定能力，数据需求分析与产品设计能力，需求调研与产品可行性分析能力，跨职能团队协调能力，产品落地与迭代优化能力，SQL、excel等分析工具使用能力 软技能：金融市场敏感度，创新思维，商业机会挖掘能力，沟通能力，责任心,全日制本科(985/211)以上学历，金融、经济、统计、数学等相关专业,3-5年金融行业数据开发经验，参与过2个以上相关项目,,招聘信息整理.xlsx,5-8,11,2026-08-13,300674.SZ,技能要求：硬技能：金融数据产品规划与策略制定能力，数据需求分析与产品设计能力，需求调研与产品可行性分析能力，跨职能团队协调能力，产品落地与迭代优化能力，SQL、excel等分析工具使用能力 软技能：金融市场敏感度，创新思维，商业机会挖掘能力，沟通能力，责任心 学历要求：全日制本科(985/211)以上学历，金融、经济、统计、数学等相关专业 经验要求：3-5年金融行业数据开发经验，参与过2个以上相关项目 AI相关技术栈要求：,JOB_0204,,,2026-08-13,user_recruitment_workbook,300674.SZ|中级业务分析师(j11833)|北京市|技能要求：硬技能：金融数据产品规划与策略制定能力，数据需求分析与产品设计能力，需求调研与产品可行性分析能力，跨职能团队协调能力，产品落地与迭代优化能力，SQL、excel等分析工具使用能力 软技能：金融市场敏感度，创新思维，商业机会挖掘能力，沟通能力，责任心 学历要求：全日制本科(985/211)以上学历，金融、经济、统计、数学等相关专业 经验要求：3-5年金融行业数据开发经验，参与过2个以上相关项目 AI相关技术栈要求：,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,中级软件工程师(J11919),面议,北京市,硬技能：JAVA/J2EE开发能力，SpringMVC、SpringBoot等JAVA框架使用能力，VUE等前端框架使用能力，MySQL/Oracle等数据库操作能力，SQL语言编写能力，git、Linux常用命令使用能力，redis缓存技术、SSM框架、微服务框架、DB2数据库掌握能力 软技能：逻辑思维能力，问题解决能力，沟通能力，吃苦耐劳，承压能力,全日制本科及以上学历，计算机或相关专业,3-5年工作经验，5年以上实际java开发项目经验，有金融或银行项目实施经验优先,,招聘信息整理.xlsx,5-8,12,2026-08-13,300674.SZ,技能要求：硬技能：JAVA/J2EE开发能力，SpringMVC、SpringBoot等JAVA框架使用能力，VUE等前端框架使用能力，MySQL/Oracle等数据库操作能力，SQL语言编写能力，git、Linux常用命令使用能力，redis缓存技术、SSM框架、微服务框架、DB2数据库掌握能力 软技能：逻辑思维能力，问题解决能力，沟通能力，吃苦耐劳，承压能力 学历要求：全日制本科及以上学历，计算机或相关专业 经验要求：3-5年工作经验，5年以上实际java开发项目经验，有金融或银行项目实施经验优先 AI相关技术栈要求：,JOB_0205,,,2026-08-13,user_recruitment_workbook,300674.SZ|中级软件工程师(j11919)|北京市|技能要求：硬技能：JAVA/J2EE开发能力，SpringMVC、SpringBoot等JAVA框架使用能力，VUE等前端框架使用能力，MySQL/Oracle等数据库操作能力，SQL语言编写能力，git、Linux常用命令使用能力，redis缓存技术、SSM框架、微服务框架、DB2数据库掌握能力 软技能：逻辑思维能力，问题解决能力，沟通能力，吃苦耐劳，承压能力 学历要求：全日制本科及以上学历，计算机或相关专业 经验要求：3-5年工作经验，5年以上实际java开发项目经验，有金融或银行项目实施经验优先 AI相关技术栈要求：,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,中级软件工程师(J11919),面议,北京市,硬技能：JAVA/J2EE开发能力，SpringMVC、SpringBoot等JAVA框架使用能力，VUE等前端框架使用能力，MySQL/Oracle等数据库操作能力，SQL语言编写能力，git、Linux常用命令使用能力，redis缓存技术、SSM框架、微服务框架、DB2数据库掌握能力 软技能：逻辑思维能力，问题解决能力，沟通能力，吃苦耐劳，承压能力,全日制本科及以上学历，计算机或相关专业,3-5年工作经验，5年以上实际java开发项目经验，有金融或银行项目实施经验优先,具备 AI、RPA、区块链等新技术测试经验优先,招聘信息整理.xlsx,5-8,15,2026-08-13,300674.SZ,技能要求：硬技能：JAVA/J2EE开发能力，SpringMVC、SpringBoot等JAVA框架使用能力，VUE等前端框架使用能力，MySQL/Oracle等数据库操作能力，SQL语言编写能力，git、Linux常用命令使用能力，redis缓存技术、SSM框架、微服务框架、DB2数据库掌握能力 软技能：逻辑思维能力，问题解决能力，沟通能力，吃苦耐劳，承压能力 学历要求：全日制本科及以上学历，计算机或相关专业 经验要求：3-5年工作经验，5年以上实际java开发项目经验，有金融或银行项目实施经验优先 AI相关技术栈要求：具备 AI、RPA、区块链等新技术测试经验优先,JOB_0208,,,2026-08-13,user_recruitment_workbook,300674.SZ|中级软件工程师(j11919)|北京市|技能要求：硬技能：JAVA/J2EE开发能力，SpringMVC、SpringBoot等JAVA框架使用能力，VUE等前端框架使用能力，MySQL/Oracle等数据库操作能力，SQL语言编写能力，git、Linux常用命令使用能力，redis缓存技术、SSM框架、微服务框架、DB2数据库掌握能力 软技能：逻辑思维能力，问题解决能力，沟通能力，吃苦耐劳，承压能力 学历要求：全日制本科及以上学历，计算机或相关专业 经验要求：3-5年工作经验，5年以上实际java开发项目经验，有金融或银行项目实施经验优先 AI相关技术栈要求：具备 AI、RPA、区块链等新技术测试经验优先,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,信贷业务专家(J11646),面议,北京市,硬技能：新产品方向策划与确定能力，信贷类软件产品研发组织与管理能力，解决方案管理与市场推广能力，售前项目管理能力，团队培养与培训能力，信贷业务需求设计能力 软技能：归纳提炼总结能力，沟通能力，方案与需求编制能力，市场趋势洞察能力,国内985/211大学或者海外QS排名100以内的著名大学的经济学、金融学、统计学相关本科及以上学历,6年以上金融it行业相关工作经验，熟悉银行、公司信贷业务、零售信贷业务、投行类业务、同业类业务等企业类授信相关的流程及管理制度,聚焦 AI+MCN 领域，需开展 AI 行业研究、AI 相关标的筛选与投资价值评估,招聘信息整理.xlsx,5-8,16,2026-08-13,300674.SZ,技能要求：硬技能：新产品方向策划与确定能力，信贷类软件产品研发组织与管理能力，解决方案管理与市场推广能力，售前项目管理能力，团队培养与培训能力，信贷业务需求设计能力 软技能：归纳提炼总结能力，沟通能力，方案与需求编制能力，市场趋势洞察能力 学历要求：国内985/211大学或者海外QS排名100以内的著名大学的经济学、金融学、统计学相关本科及以上学历 经验要求：6年以上金融it行业相关工作经验，熟悉银行、公司信贷业务、零售信贷业务、投行类业务、同业类业务等企业类授信相关的流程及管理制度 AI相关技术栈要求：聚焦 AI+MCN 领域，需开展 AI 行业研究、AI 相关标的筛选与投资价值评估,JOB_0209,,,2026-08-13,user_recruitment_workbook,300674.SZ|信贷业务专家(j11646)|北京市|技能要求：硬技能：新产品方向策划与确定能力，信贷类软件产品研发组织与管理能力，解决方案管理与市场推广能力，售前项目管理能力，团队培养与培训能力，信贷业务需求设计能力 软技能：归纳提炼总结能力，沟通能力，方案与需求编制能力，市场趋势洞察能力 学历要求：国内985/211大学或者海外QS排名100以内的著名大学的经济学、金融学、统计学相关本科及以上学历 经验要求：6年以上金融it行业相关工作经验，熟悉银行、公司信贷业务、零售信贷业务、投行类业务、同业类业务等企业类授信相关的流程及管理制度 AI相关技术栈要求：聚焦 AI+MCN 领域，需开展 AI 行业研究、AI 相关标的筛选与投资价值评估,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,信贷部门-技术岗(J11782),面议,广东省·珠海市,硬技能：银行金融业务系统技术架构设计能力，项目研发主导能力，关键技术攻关能力，关键代码实现能力，应用系统部署能力，信创-自主可控技术使用能力，银行开放架构改造项目实施能力 软技能：架构设计能力，微服务规划能力，大数据量处理能力，沟通能力,一本及以上相关学历，计算机相关专业,8年以上工作经验，有大贷后（保全，催收，贷后）项目经验优先,无明确要求,招聘信息整理.xlsx,5-8,17,2026-08-13,300674.SZ,技能要求：硬技能：银行金融业务系统技术架构设计能力，项目研发主导能力，关键技术攻关能力，关键代码实现能力，应用系统部署能力，信创-自主可控技术使用能力，银行开放架构改造项目实施能力 软技能：架构设计能力，微服务规划能力，大数据量处理能力，沟通能力 学历要求：一本及以上相关学历，计算机相关专业 经验要求：8年以上工作经验，有大贷后（保全，催收，贷后）项目经验优先 AI相关技术栈要求：无明确要求,JOB_0210,,,2026-08-13,user_recruitment_workbook,300674.SZ|信贷部门-技术岗(j11782)|广东省·珠海市|技能要求：硬技能：银行金融业务系统技术架构设计能力，项目研发主导能力，关键技术攻关能力，关键代码实现能力，应用系统部署能力，信创-自主可控技术使用能力，银行开放架构改造项目实施能力 软技能：架构设计能力，微服务规划能力，大数据量处理能力，沟通能力 学历要求：一本及以上相关学历，计算机相关专业 经验要求：8年以上工作经验，有大贷后（保全，催收，贷后）项目经验优先 AI相关技术栈要求：无明确要求,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,监管报送产品经理(J11557),面议,"北京市,广东省·珠海市",硬技能：银行业务需求挖掘与分析能力，方案规划与需求文档、原型设计撰写能力，监管方案宣讲与产品演示能力，政策法规解读与解决方案制定能力，Axure等产品设计工具使用能力，SQL语言、数据仓库基础知识掌握能力 软技能：沟通演讲能力，问题解决能力，文档编写能力，团队意识,本科（一本）及以上学历（硕士研究生及以上学历优先），计算机相关专业,5年及以上监管报送实施经验，其中2年及以上方案规划与交流经验；具有金融行业从业经验者优先,无明确要求,招聘信息整理.xlsx,5-8,18,2026-08-13,300674.SZ,技能要求：硬技能：银行业务需求挖掘与分析能力，方案规划与需求文档、原型设计撰写能力，监管方案宣讲与产品演示能力，政策法规解读与解决方案制定能力，Axure等产品设计工具使用能力，SQL语言、数据仓库基础知识掌握能力 软技能：沟通演讲能力，问题解决能力，文档编写能力，团队意识 学历要求：本科（一本）及以上学历（硕士研究生及以上学历优先），计算机相关专业 经验要求：5年及以上监管报送实施经验，其中2年及以上方案规划与交流经验；具有金融行业从业经验者优先 AI相关技术栈要求：无明确要求,JOB_0211,,,2026-08-13,user_recruitment_workbook,"300674.SZ|监管报送产品经理(j11557)|北京市,广东省·珠海市|技能要求：硬技能：银行业务需求挖掘与分析能力，方案规划与需求文档、原型设计撰写能力，监管方案宣讲与产品演示能力，政策法规解读与解决方案制定能力，Axure等产品设计工具使用能力，SQL语言、数据仓库基础知识掌握能力 软技能：沟通演讲能力，问题解决能力，文档编写能力，团队意识 学历要求：本科（一本）及以上学历（硕士研究生及以上学历优先），计算机相关专业 经验要求：5年及以上监管报送实施经验，其中2年及以上方案规划与交流经验；具有金融行业从业经验者优先 AI相关技术栈要求：无明确要求",False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,高级业务分析师(J11985),面议,北京市,硬技能：银行私域用户增长运营能力，营销运营体系搭建能力，线上营销工具使用能力，营销活动策划与执行能力，运营效果监测与分析能力，业务指标体系建立能力，数据分析与精细化运营能力 软技能：用户洞察能力，增长思维，策划与方案统筹能力，执行力，沟通能力，抗压能力，结果导向,本科及以上学历，市场营销、媒体传播等相关专业毕业优先,2年以上金融行业营销运营经验，有金融产品运营及用户增长运营相关工作经验者优先,无明确要求,招聘信息整理.xlsx,5-8,19,2026-08-13,300674.SZ,技能要求：硬技能：银行私域用户增长运营能力，营销运营体系搭建能力，线上营销工具使用能力，营销活动策划与执行能力，运营效果监测与分析能力，业务指标体系建立能力，数据分析与精细化运营能力 软技能：用户洞察能力，增长思维，策划与方案统筹能力，执行力，沟通能力，抗压能力，结果导向 学历要求：本科及以上学历，市场营销、媒体传播等相关专业毕业优先 经验要求：2年以上金融行业营销运营经验，有金融产品运营及用户增长运营相关工作经验者优先 AI相关技术栈要求：无明确要求,JOB_0212,,,2026-08-13,user_recruitment_workbook,300674.SZ|高级业务分析师(j11985)|北京市|技能要求：硬技能：银行私域用户增长运营能力，营销运营体系搭建能力，线上营销工具使用能力，营销活动策划与执行能力，运营效果监测与分析能力，业务指标体系建立能力，数据分析与精细化运营能力 软技能：用户洞察能力，增长思维，策划与方案统筹能力，执行力，沟通能力，抗压能力，结果导向 学历要求：本科及以上学历，市场营销、媒体传播等相关专业毕业优先 经验要求：2年以上金融行业营销运营经验，有金融产品运营及用户增长运营相关工作经验者优先 AI相关技术栈要求：无明确要求,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,中级系统工程师(J11841),面议,北京市,硬技能：银行OceanBase现场运维能力，数据库安全策略制定与实施能力，数据库扩容、备份、灾难恢复能力，SQL评审与数据库优化能力，数据库监控能力，OceanBase安装、配置与管理能力，SQL调优能力，Linux日常操作与配置能力 软技能：问题解决能力，责任心,本科及以上学历，计算机相关专业,2年以上DBA从业经验，有互联网、金融企业运维经验者优先；熟悉Oracle/MYSQL/达梦数据库优先,负责 AI 应用层产品设计，涉及 Agent/Skill 体系搭建、AI 赋能业务流程、智能决策与自动化流程探索等,招聘信息整理.xlsx,5-8,20,2026-08-13,300674.SZ,技能要求：硬技能：银行OceanBase现场运维能力，数据库安全策略制定与实施能力，数据库扩容、备份、灾难恢复能力，SQL评审与数据库优化能力，数据库监控能力，OceanBase安装、配置与管理能力，SQL调优能力，Linux日常操作与配置能力 软技能：问题解决能力，责任心 学历要求：本科及以上学历，计算机相关专业 经验要求：2年以上DBA从业经验，有互联网、金融企业运维经验者优先；熟悉Oracle/MYSQL/达梦数据库优先 AI相关技术栈要求：负责 AI 应用层产品设计，涉及 Agent/Skill 体系搭建、AI 赋能业务流程、智能决策与自动化流程探索等,JOB_0213,,,2026-08-13,user_recruitment_workbook,300674.SZ|中级系统工程师(j11841)|北京市|技能要求：硬技能：银行OceanBase现场运维能力，数据库安全策略制定与实施能力，数据库扩容、备份、灾难恢复能力，SQL评审与数据库优化能力，数据库监控能力，OceanBase安装、配置与管理能力，SQL调优能力，Linux日常操作与配置能力 软技能：问题解决能力，责任心 学历要求：本科及以上学历，计算机相关专业 经验要求：2年以上DBA从业经验，有互联网、金融企业运维经验者优先；熟悉Oracle/MYSQL/达梦数据库优先 AI相关技术栈要求：负责 AI 应用层产品设计，涉及 Agent/Skill 体系搭建、AI 赋能业务流程、智能决策与自动化流程探索等,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,高级UED设计师(J11847),面议,北京市,硬技能：金融类产品UI/UE设计能力，用户体验设计能力，设计方案落地能力 软技能：设计创新能力，用户思维，沟通能力，作品表达能力,全日制本科及以上学历，设计学、心理学相关专业,5年以上相关工作经验，有金融行业设计经验优先,有 AI 测试经验者优先考虑,招聘信息整理.xlsx,5-8,21,2026-08-13,300674.SZ,技能要求：硬技能：金融类产品UI/UE设计能力，用户体验设计能力，设计方案落地能力 软技能：设计创新能力，用户思维，沟通能力，作品表达能力 学历要求：全日制本科及以上学历，设计学、心理学相关专业 经验要求：5年以上相关工作经验，有金融行业设计经验优先 AI相关技术栈要求：有 AI 测试经验者优先考虑,JOB_0214,,,2026-08-13,user_recruitment_workbook,300674.SZ|高级ued设计师(j11847)|北京市|技能要求：硬技能：金融类产品UI/UE设计能力，用户体验设计能力，设计方案落地能力 软技能：设计创新能力，用户思维，沟通能力，作品表达能力 学历要求：全日制本科及以上学历，设计学、心理学相关专业 经验要求：5年以上相关工作经验，有金融行业设计经验优先 AI相关技术栈要求：有 AI 测试经验者优先考虑,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,中级软件工程师(J11969),面议,北京市,硬技能：Python开发语言及相关技术掌握能力，系统需求迭代开发、BUG修改能力，需求评审、系统设计、数据建模能力，系统性能优化能力，新技术学习与调研能力，Oracle或MySQL等主流数据库操作能力，蓝鲸平台使用能力 软技能：逻辑思维能力，问题解决能力，团队协作能力,本科及以上学历，计算机、数学或金融学专业优先,3年以上开发工作经验,无明确要求,招聘信息整理.xlsx,5-8,22,2026-08-13,300674.SZ,技能要求：硬技能：Python开发语言及相关技术掌握能力，系统需求迭代开发、BUG修改能力，需求评审、系统设计、数据建模能力，系统性能优化能力，新技术学习与调研能力，Oracle或MySQL等主流数据库操作能力，蓝鲸平台使用能力 软技能：逻辑思维能力，问题解决能力，团队协作能力 学历要求：本科及以上学历，计算机、数学或金融学专业优先 经验要求：3年以上开发工作经验 AI相关技术栈要求：无明确要求,JOB_0215,,,2026-08-13,user_recruitment_workbook,300674.SZ|中级软件工程师(j11969)|北京市|技能要求：硬技能：Python开发语言及相关技术掌握能力，系统需求迭代开发、BUG修改能力，需求评审、系统设计、数据建模能力，系统性能优化能力，新技术学习与调研能力，Oracle或MySQL等主流数据库操作能力，蓝鲸平台使用能力 软技能：逻辑思维能力，问题解决能力，团队协作能力 学历要求：本科及以上学历，计算机、数学或金融学专业优先 经验要求：3年以上开发工作经验 AI相关技术栈要求：无明确要求,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,东部数据一部服务类(J11846),面议,北京市,硬技能：数据仓库业务条线需求分析与模型设计能力，SQL代码编写与性能调优能力，Hadoop、星环TDH数据库脚本开发与维护能力，商用或开源调度系统使用与开发能力，银行数据仓库加工流程掌握能力 软技能：沟通能力，逻辑思维能力，责任心，承压能力,本科及以上学历,3-5年金融行业数据开发经验,具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践,招聘信息整理.xlsx,5-8,23,2026-08-13,300674.SZ,技能要求：硬技能：数据仓库业务条线需求分析与模型设计能力，SQL代码编写与性能调优能力，Hadoop、星环TDH数据库脚本开发与维护能力，商用或开源调度系统使用与开发能力，银行数据仓库加工流程掌握能力 软技能：沟通能力，逻辑思维能力，责任心，承压能力 学历要求：本科及以上学历 经验要求：3-5年金融行业数据开发经验 AI相关技术栈要求：具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践,JOB_0216,,,2026-08-13,user_recruitment_workbook,300674.SZ|东部数据一部服务类(j11846)|北京市|技能要求：硬技能：数据仓库业务条线需求分析与模型设计能力，SQL代码编写与性能调优能力，Hadoop、星环TDH数据库脚本开发与维护能力，商用或开源调度系统使用与开发能力，银行数据仓库加工流程掌握能力 软技能：沟通能力，逻辑思维能力，责任心，承压能力 学历要求：本科及以上学历 经验要求：3-5年金融行业数据开发经验 AI相关技术栈要求：具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
宇信科技,官网社招,高级软件工程师(J11802),面议,北京市,硬技能：ETL开发能力，Teradadta、DB2、GaussDB数据库开发能力，LINUX操作系统使用能力，shell、perl脚本开发能力，数据类需求分析、模型设计与开发能力，解决方案设计编写能力 软技能：问题解决能力，责任心，团队协作能力,本科及以上学历，计算机相关专业,5年以上ETL开发的工作经历，1年以上金融行业项目实施服务经历；了解银行存款、贷款、银行卡、总账等银行业务知识；有银行系统数据迁移、金融监管报送等项目经历者优先,熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项,招聘信息整理.xlsx,5-8,24,2026-08-13,300674.SZ,技能要求：硬技能：ETL开发能力，Teradadta、DB2、GaussDB数据库开发能力，LINUX操作系统使用能力，shell、perl脚本开发能力，数据类需求分析、模型设计与开发能力，解决方案设计编写能力 软技能：问题解决能力，责任心，团队协作能力 学历要求：本科及以上学历，计算机相关专业 经验要求：5年以上ETL开发的工作经历，1年以上金融行业项目实施服务经历；了解银行存款、贷款、银行卡、总账等银行业务知识；有银行系统数据迁移、金融监管报送等项目经历者优先 AI相关技术栈要求：熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项,JOB_0217,,,2026-08-13,user_recruitment_workbook,300674.SZ|高级软件工程师(j11802)|北京市|技能要求：硬技能：ETL开发能力，Teradadta、DB2、GaussDB数据库开发能力，LINUX操作系统使用能力，shell、perl脚本开发能力，数据类需求分析、模型设计与开发能力，解决方案设计编写能力 软技能：问题解决能力，责任心，团队协作能力 学历要求：本科及以上学历，计算机相关专业 经验要求：5年以上ETL开发的工作经历，1年以上金融行业项目实施服务经历；了解银行存款、贷款、银行卡、总账等银行业务知识；有银行系统数据迁移、金融监管报送等项目经历者优先 AI相关技术栈要求：熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
