job_id,prompt_version,run_id,model_id,started_at,finished_at,raw_model_output,parsed_json_path
JOB_0175,P1,R1,deepseek-v4-flash,2026-08-13T15:23:37.457266+00:00,2026-08-13T15:23:42.410811+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""熟悉财务管理、会计核算业务流程"", ""电力行业财务软件实施"", ""项目需求调研"", ""需求分析"", ""文档编写"", ""掌握项目管理方法"", ""了解电力行业数据治理、数据服务工作"", ""客户沟通"", ""项目管控"", ""需求梳理"", ""驻场项目交付能力""],
  ""soft_skills"": [],
  ""education"": ""本科，财务/会计类相关专业优先"",
  ""experience"": ""3-5年，社保累计3年以上；具备电力行业经验、财务系统实施经验优先"",
  ""ai_tech_stack"": [""数据治理"", ""数据服务"", ""财务智能分析"", ""智能报表"", ""业财AI风控""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""技能要求：熟悉财务管理、会计核算业务流程；电力行业财务软件实施、项目需求调研、需求分析、文档编写；掌握项目管理方法；了解电力行业数据治理、数据服务工作； 客户沟通、项目管控、需求梳理、驻场项目交付能力"",
    ""soft_skills"": null,
    ""education"": ""学历要求：本科，财务 / 会计类相关专业优先"",
    ""experience"": ""经验要求：3-5 年，社保累计 3 年以上；具备电力行业经验、财务系统实施经验优先"",
    ""ai_tech_stack"": ""AI相关技术栈要求：岗位 JD 无直接写明 AI 技术栈；负责电力行业财资数字化与数据治理，为企业财务智能分析、智能报表、业财 AI 风控提供数据基础，属于产业金融数字化 AI 应用支撑岗位""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0175.json
JOB_0135,P1,R1,deepseek-v4-flash,2026-08-13T15:23:38.812396+00:00,2026-08-13T15:23:43.620638+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Java"", ""JVM"", ""IO"", ""多线程"", ""并发"", ""集合"", ""分布式"", ""缓存"", ""消息"", ""Spring"", ""Spring Cloud"", ""Hibernate"", ""Netty"", ""Dubbo"", ""Tomcat"", ""Nginx"", ""Zookeeper"", ""MySQL"", ""Redis"", ""SQL索引优化"", ""查询优化"", ""存储过程优化"", ""TCP/IP"", ""HTTP"", ""RESTful"", ""API开发"", ""Html"", ""JavaScript"", ""Css"", ""jQuery"", ""struts""],
  ""soft_skills"": [],
  ""education"": ""本科"",
  ""experience"": ""3-5年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""技能要求：参与项目的功能模块编码、开发、测试；协助解决项目开发过程中的技术难题和编写日常开发文档和流程图；计算机科学或相关专业本科及以上学历；3年以上java开发工作经验，精通java开发，了解JVM原理；熟练使用IO、多线程和并发、集合功能，熟悉分布式、缓存、消息等机制；熟悉Spring、Spring Cloud、Hibernate、Netty/Dubbo开源框架，熟悉Tomcat、Nginx、Zookeeper等开源工具；熟悉MySQL、Redis常用DB/Cache数据库，熟悉SQL索引优化、查询优化和存储过程优化；熟悉TCP/IP协议，熟悉HTTP协议和RESTful规范，有API开发经验；熟悉Html、JavaScript、Css、jQuery等前端开发技术，有struts等前端框架开发经验优先"",
    ""soft_skills"": null,
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：3-5年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0135.json
JOB_0140,P1,R1,deepseek-v4-flash,2026-08-13T15:23:41.758705+00:00,2026-08-13T15:23:44.913221+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Linux/Unix/Windows"", ""TCP/IP"", ""C++"", ""SQL Server"", ""DB2"", ""Oracle"", ""SQL""],
  ""soft_skills"": [""热爱编程"", ""创造力"", ""交流沟通能力"", ""适应出差""],
  ""education"": ""本科及以上"",
  ""experience"": ""4天/周 4个月"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""熟悉Linux/Unix/Windows操作和开发环境，熟悉TCP/IP协议相关知识，有C++开发和网络编程经验优先；熟悉SQL Server、DB2、Oracle数据库中至少一种，熟练掌握数据库SQL语言"",
    ""soft_skills"": ""热爱编程，有创造力，具备良好的交流沟通能力，能适应短期出差"",
    ""education"": ""本科及以上学历"",
    ""experience"": ""4天/周 4个月"",
    ""ai_tech_stack"": ""无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0140.json
JOB_0005,P1,R1,deepseek-v4-flash,2026-08-13T15:23:42.415913+00:00,2026-08-13T15:23:45.434376+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Java"", ""多线程"", ""Spring"", ""Springboot"", ""Dubbo"", ""Redis"", ""Zookeeper"", ""MQ"", ""Spring Cloud"", ""微服务"", ""架构设计"", ""分布式系统""],
  ""soft_skills"": [""沟通能力"", ""协调能力"", ""团队精神"", ""求知欲"", ""创造力"", ""责任感"", ""抗压能力""],
  ""education"": ""本科"",
  ""experience"": ""5-10年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：Java、多线程、Spring、Springboot、Dubbo、Redis、Zookeeper、MQ、Spring Cloud、微服务、架构设计、分布式系统"",
    ""soft_skills"": ""软技能：沟通能力、协调能力、团队精神、求知欲、创造力、责任感、抗压能力"",
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：5-10年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0005.json
JOB_0009,P1,R1,deepseek-v4-flash,2026-08-13T15:23:43.626457+00:00,2026-08-13T15:23:47.194002+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""C/C++"", ""C"", ""Linux"", ""全内存证券交易系统"", ""多线程/进程编程"", ""内存管理"", ""数据库""],
  ""soft_skills"": [""责任心"", ""沟通能力"", ""抗压能力"", ""系统分析和设计能力"", ""技术钻研能力""],
  ""education"": ""本科"",
  ""experience"": ""5-10年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：C/C++、C、Linux、全内存证券交易系统、多线程/进程编程、内存管理、数据库"",
    ""soft_skills"": ""软技能：责任心、沟通能力、抗压能力、系统分析和设计能力、技术钻研能力"",
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：5-10年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0009.json
JOB_0003,P1,R1,deepseek-v4-flash,2026-08-13T15:23:44.916555+00:00,2026-08-13T15:23:48.839569+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""C/C++"", ""Linux"", ""gdb调试"", ""多线程/进程编程"", ""内存管理"", ""数据库（事务特性、索引）"", ""Linux服务端开发"", ""系统性能调优""],
  ""soft_skills"": [""责任心"", ""沟通能力"", ""抗压能力"", ""系统分析和设计能力"", ""技术钻研能力""],
  ""education"": ""本科"",
  ""experience"": ""3-5年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：C/C++、Linux、gdb调试、多线程/进程编程、内存管理、数据库（事务特性、索引）、Linux服务端开发、系统性能调优"",
    ""soft_skills"": ""软技能：责任心、沟通能力、抗压能力、系统分析和设计能力、技术钻研能力"",
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：3-5年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0003.json
JOB_0188,P1,R1,deepseek-v4-flash,2026-08-13T15:23:45.438746+00:00,2026-08-13T15:23:49.732402+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""SQL"", ""PLSQL"", ""数据库查询与优化"", ""Python"", ""R"", ""数据分析"", ""数据挖掘""],
  ""soft_skills"": [""强逻辑思维能力"", ""数据分析能力"", ""沟通表达能力"", ""自驱力"", ""业务洞察"", ""问题解决能力""],
  ""education"": ""本科及以上学历，信息技术类、数学、统计学、计量经济学类专业"",
  ""experience"": ""3年以上数据分析相关工作经验"",
  ""ai_tech_stack"": [""AI智能风控"", ""精准营销"", ""智能理赔"", ""数据洞察"", ""模型输入""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""技能要求：熟练掌握 SQL、PLSQL 编程，具备数据库查询与优化能力；熟悉 Python/R 等数据分析编程语言优先；具备数据分析、数据挖掘能力。"",
    ""soft_skills"": ""强逻辑思维能力、数据分析能力；优秀的沟通表达能力与自驱力；具备业务洞察与问题解决能力"",
    ""education"": ""学历要求：本科及以上学历，信息技术类、数学、统计学、计量经济学类专业"",
    ""experience"": ""经验要求：3 年以上数据分析相关工作经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：负责金融 / 保险业务数据分析、数据挖掘，为 AI 智能风控、精准营销、智能理赔等 AI 金融场景提供数据洞察与模型输入""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0188.json
JOB_0192,P1,R1,deepseek-v4-flash,2026-08-13T15:23:47.198874+00:00,2026-08-13T15:23:50.799330+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Figma"", ""Sketch"", ""PS"", ""AI"", ""视觉设计"", ""排版"", ""色彩"", ""交互逻辑"", ""PC端界面设计"", ""移动端界面设计""],
  ""soft_skills"": [""沟通顺畅"", ""责任心强"", ""用户体验思维"", ""细节把控能力"", ""配合项目进度""],
  ""education"": ""本科及以上学历，设计类相关专业优先"",
  ""experience"": ""3年以上相关设计经验"",
  ""ai_tech_stack"": [""AI金融系统"", ""智能保险APP"", ""智能风控后台""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""熟练使用 Figma/Sketch/PS/AI 等设计软件；具备扎实的视觉、排版、色彩基础，懂交互逻辑优先；能独立完成 PC 端、移动端整套界面设计。"",
    ""soft_skills"": ""沟通顺畅、责任心强；具备用户体验思维与细节把控能力；能配合项目进度完成设计交付"",
    ""education"": ""本科及以上学历，设计类相关专业优先"",
    ""experience"": ""未明确限定，参考同体系岗位要求：3 年以上相关设计经验"",
    ""ai_tech_stack"": ""负责 AI 金融系统、智能保险 APP、智能风控后台的界面与视觉设计，保障 AI 金融产品的用户体验与视觉落地""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0192.json
JOB_0186,P1,R1,deepseek-v4-flash,2026-08-13T15:23:48.844656+00:00,2026-08-13T15:23:52.336486+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Python"", ""numpy"", ""pandas"", ""Oracle"", ""MySQL"", ""JS"", ""前端框架""],
  ""soft_skills"": [""逻辑思维能力"", ""沟通表达能力"", ""对技术挑战有高热情"", ""团队协作意识""],
  ""education"": ""本科及以上学历，计算机相关专业"",
  ""experience"": ""2年以上相关工作经验"",
  ""ai_tech_stack"": [""AI金融数据分析"", ""量化建模"", ""智能风控模型开发"", ""金融大数据分析"", ""AI模型训练与落地""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""技能要求：精通 Python 语言，熟练掌握 numpy、pandas 等科学运算库；掌握 Oracle/MySQL 等数据库技术；具备 JS、前端框架知识优先。"",
    ""soft_skills"": ""优秀的逻辑思维能力、沟通表达能力；对技术挑战有高热情；具备良好的团队协作意识"",
    ""education"": ""学历要求：本科及以上学历，计算机相关专业"",
    ""experience"": ""经验要求：2 年以上相关工作经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：直接对接 AI 金融数据分析、量化建模、智能风控模型开发，是 AI 金融科技核心研发岗位，可支撑金融大数据分析、AI 模型训练与落地""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0186.json
JOB_0147,P1,R1,deepseek-v4-flash,2026-08-13T15:23:49.737178+00:00,2026-08-13T15:23:53.004639+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""接口自动化测试用例编写、调试与维护"", ""熟悉 Oracle、MySQL 等数据库，可编写 SQL 语句、存储过程与函数"", ""至少掌握 Python/Java 一种编程语言，可开发测试小工具"", ""有金融行业（基金、证券、保险、银行）投研系统测试经验优先""],
  ""soft_skills"": [""工作认真细致"", ""具备较强的沟通理解能力""],
  ""education"": ""本科"",
  ""experience"": ""3-5 年相关工作经验"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：1. 掌握接口自动化测试用例编写、调试与维护2. 熟悉 Oracle、MySQL 等数据库，可编写 SQL 语句、存储过程与函数3. 至少掌握 Python/Java 一种编程语言，可开发测试小工具4. 有金融行业（基金、证券、保险、银行）投研系统测试经验优先"",
    ""soft_skills"": ""软技能：工作认真细致，具备较强的沟通理解能力"",
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：3-5 年相关工作经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无明确要求""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0147.json
JOB_0145,P1,R1,deepseek-v4-flash,2026-08-13T15:23:50.803224+00:00,2026-08-13T15:23:54.001892+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""自动化测试"", ""功能测试"", ""性能测试"", ""Python""],
  ""soft_skills"": [],
  ""education"": ""本科（学信网可查）"",
  ""experience"": ""2年以上测试经验，岗位要求3-5年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""掌握自动化测试、功能测试、性能测试相关技能；具备 Python 相关技术能力"",
    ""soft_skills"": ""无明确额外要求"",
    ""education"": ""本科（学信网可查）"",
    ""experience"": ""2 年以上测试经验，岗位要求 3-5 年"",
    ""ai_tech_stack"": ""无明确要求""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0145.json
JOB_0238,P2,R1,deepseek-v4-flash,2026-08-13T15:23:53.008880+00:00,2026-08-13T15:23:55.014916+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [],
  ""soft_skills"": [],
  ""education"": ""本科及以上"",
  ""experience"": ""产品规划与设计相关经验，深入理解保险业务（金融相关）"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": null,
    ""soft_skills"": null,
    ""education"": ""学历要求：本科及以上"",
    ""experience"": ""经验要求：产品规划与设计相关经验，深入理解保险业务（金融相关）"",
    ""ai_tech_stack"": null
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0238.json
JOB_0144,P1,R1,deepseek-v4-flash,2026-08-13T15:23:52.340645+00:00,2026-08-13T15:23:56.503879+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""熟悉 AI 行业政策环境，具备政策解读与行业数据调研分析能力"", ""具备收并购项目实操经验，熟悉标的选取与评估流程"", ""财务建模与估值分析能力""],
  ""soft_skills"": [""可适应高频出差，能承受较大工作压力"", ""具备项目资源与行业人脉""],
  ""education"": ""本科及以上（能力突出可放宽）"",
  ""experience"": ""3-5 年相关工作经验"",
  ""ai_tech_stack"": [""AI+MCN"", ""AI 行业研究"", ""AI 相关标的筛选与投资价值评估""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：1. 熟悉 AI 行业政策环境，具备政策解读与行业数据调研分析能力2. 具备收并购项目实操经验，熟悉标的选取与评估流程；财务建模与估值分析能力优先"",
    ""soft_skills"": ""软技能：可适应高频出差，能承受较大工作压力；具备项目资源与行业人脉优先"",
    ""education"": ""学历要求：本科及以上（能力突出可放宽）"",
    ""experience"": ""经验要求：3-5 年相关工作经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：聚焦 AI+MCN 领域，需开展 AI 行业研究、AI 相关标的筛选与投资价值评估""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P1/R1/JOB_0144.json
JOB_0243,P2,R1,deepseek-v4-flash,2026-08-13T15:23:54.006003+00:00,2026-08-13T15:23:58.467489+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""系统设计"", ""编码开发"", ""Java开发语言"", ""Spring"", ""SpringMVC"", ""SpringBoot"", ""MyBatis"", ""Oracle"", ""MySql"", ""SqlServer"", ""SQL调优"", ""网络通讯(TCP/HTTP/HTTPS)"", ""接口安全技术""],
  ""soft_skills"": [""沟通能力"", ""学习能力"", ""责任心""],
  ""education"": ""本科及以上学历"",
  ""experience"": ""27届提前批实习生，无明确工作经验要求，有相关开发经验优先"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：具备系统设计、编码开发能力，熟悉java开发语言及相关框架；熟练使用JAVA语言及各类开源框架，如Spring、SpringMVC、SpringBoot、MyBatis等；熟练使用Oracle、MySql、SqlServer等数据库，对SQL语句能够调优分析；对网络通讯(TCP\\HTTP\\HTTPS)和接口安全技术有一定的了解。"",
    ""soft_skills"": ""软技能：对金融科技行业感兴趣，良好的沟通能力和学习能力以及超强责任心。"",
    ""education"": ""学历要求：计算机科学、软件工程等相关理工类专业，本科及以上学历"",
    ""experience"": ""经验要求：27届提前批实习生，无明确工作经验要求，有相关开发经验优先。"",
    ""ai_tech_stack"": null
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0243.json
JOB_0242,P2,R1,deepseek-v4-flash,2026-08-13T15:23:55.020144+00:00,2026-08-13T15:23:58.666616+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Java"", ""Spring"", ""SpringMVC"", ""SpringBoot"", ""MyBatis"", ""Oracle"", ""MySQL"", ""SqlServer"", ""SQL调优"", ""TCP"", ""HTTP"", ""HTTPS"", ""接口安全""],
  ""soft_skills"": [""沟通能力"", ""学习能力"", ""责任心""],
  ""education"": ""本科及以上学历"",
  ""experience"": ""27届提前批实习生，无明确工作经验要求，有相关开发经验优先"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""熟悉java开发语言及相关框架；熟练使用JAVA语言及各类开源框架，如Spring、SpringMVC、SpringBoot、MyBatis等；熟练使用Oracle、MySql、SqlServer等数据库，对SQL语句能够调优分析；对网络通讯(TCP\\HTTP\\HTTPS)和接口安全技术有一定的了解。"",
    ""soft_skills"": ""良好的沟通能力和学习能力以及超强责任心。"",
    ""education"": ""本科及以上学历"",
    ""experience"": ""27届提前批实习生，无明确工作经验要求，有相关开发经验优先"",
    ""ai_tech_stack"": null
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0242.json
JOB_0151,P2,R1,deepseek-v4-flash,2026-08-13T15:23:56.508025+00:00,2026-08-13T15:23:59.937954+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Java"", ""Python"", ""JavaScript/TypeScript"", ""MySQL"", ""Redis"", ""Spring"", ""微服务架构"", ""Git"", ""代码规范"", ""单元测试"", ""接口调试"", ""CI/CD"", ""SDD"", ""架构设计""],
  ""soft_skills"": [""技术方案设计"", ""代码评审"", ""性能优化"", ""工程化建设"", ""推动新技术落地""],
  ""education"": ""本科及以上"",
  ""experience"": ""5-10年工作经验，具备2年以上架构经验"",
  ""ai_tech_stack"": [""大模型"", ""AI Coding工具（claude code、codex等）"", ""AI Coding"", ""智能体开发"", ""自动化测试"", ""代码生成""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉 MySQL、Redis、Spring、微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发，具备架构设计能力。"",
    ""soft_skills"": ""具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术在团队落地。"",
    ""education"": ""学历要求：本科及以上"",
    ""experience"": ""经验要求：5-10 年工作经验，具备 2 年以上架构经验"",
    ""ai_tech_stack"": ""具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0151.json
JOB_0183,P2,R1,deepseek-v4-flash,2026-08-13T15:23:58.670668+00:00,2026-08-13T15:24:01.926384+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Java"", ""数据结构与算法"", ""高并发"", ""多线程"", ""Shell脚本"", ""金融系统开发"", ""单元测试"", ""代码走查"", ""需求文档编写""],
  ""soft_skills"": [""逻辑分析"", ""故障排查"", ""团队协作"", ""沟通表达"", ""责任心强"", ""抗压""],
  ""education"": ""本科及以上"",
  ""experience"": ""3年及以上银行/保险金融系统开发经验"",
  ""ai_tech_stack"": [""金融AI模型""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""扎实 Java 基础、数据结构与算法；熟悉高并发、多线程、Shell 脚本；熟练账务 / 支付 / 托管类金融系统开发；单元测试、代码走查、需求文档编写能力。"",
    ""soft_skills"": ""逻辑分析、故障排查能力；团队协作、沟通表达；责任心强、抗压"",
    ""education"": ""学历要求：本科及以上，学信网可查"",
    ""experience"": ""经验要求：3 年及以上银行 / 保险金融系统开发经验；账务、支付、托管系统开发经验优先"",
    ""ai_tech_stack"": ""作为金融 AI 模型的业务载体，承接 AI 输出数据完成金融业务计算与流转""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0183.json
JOB_0152,P2,R1,deepseek-v4-flash,2026-08-13T15:23:58.471986+00:00,2026-08-13T15:24:02.283769+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [""Java"", ""Python"", ""JavaScript/TypeScript"", ""微服务架构"", ""Git"", ""代码规范"", ""单元测试"", ""接口调试"", ""CI/CD"", ""SDD""],
  ""soft_skills"": [""团队管理能力"", ""技术方案设计"", ""代码评审"", ""性能优化"", ""工程化建设"", ""信贷全流程业务逻辑"", ""风控要点"", ""推动新技术落地""],
  ""education"": ""本科及以上"",
  ""experience"": ""3-5年工作经验，具备2年以上架构经验"",
  ""ai_tech_stack"": [""AI大模型"", ""AI Coding工具"", ""claude code"", ""codex"", ""AI Coding"", ""智能体开发"", ""自动化测试"", ""代码生成"", ""AI Agent"", ""RAG"", ""大模型应用开发""],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发。"",
    ""soft_skills"": ""软技能：具备团队管理能力；具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术落地；有尽职调查、授信审核业务认知、银行对公 / 供应链金融系统开发经验为加分项。"",
    ""education"": ""学历要求：本科及以上"",
    ""experience"": ""经验要求：3-5 年工作经验，具备 2 年以上架构经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0152.json
JOB_0181,P2,R1,deepseek-v4-flash,2026-08-13T15:23:59.941857+00:00,2026-08-13T15:24:04.077065+00:00,"{
  ""job_title"": null,
  ""salary_range"": null,
  ""work_location"": null,
  ""hard_skills"": [
    ""银行全业务架构"",
    ""银行新核心系统测试体系"",
    ""银行系统测试全流程"",
    ""测试总体规划"",
    ""测试方案设计"",
    ""项目风险识别"",
    ""售前咨询"",
    ""搭建银行测试知识库"",
    ""开展内部培训""
  ],
  ""soft_skills"": [
    ""统筹规划"",
    ""团队管理"",
    ""跨方沟通协调"",
    ""问题拆解与解决方案输出"",
    ""责任心强"",
    ""抗压"",
    ""可接受加班""
  ],
  ""education"": ""统招本科及以上，学信网可查"",
  ""experience"": ""8 年以上工作经验；3 个以上银行新核心系统测试项目实施 / 咨询经验；有测试团队管理经验优先"",
  ""ai_tech_stack"": [
    ""AI 风控"",
    ""智能账务"",
    ""数字化金融平台"",
    ""AI 金融落地场景""
  ],
  ""evidence"": {
    ""job_title"": null,
    ""salary_range"": null,
    ""work_location"": null,
    ""hard_skills"": ""技能要求：精通银行全业务架构、银行新核心系统测试体系；掌握银行系统测试全流程，可独立完成测试总体规划；具备测试方案设计、项目风险识别、售前咨询能力；搭建银行测试知识库、开展内部培训。"",
    ""soft_skills"": ""优秀统筹规划、团队管理、跨方沟通协调能力；问题拆解与解决方案输出能力；责任心强，抗压、可接受加班"",
    ""education"": ""学历要求：统招本科及以上，学信网可查"",
    ""experience"": ""经验要求：8 年以上工作经验；3 个以上银行新核心系统测试项目实施 / 咨询经验；有测试团队管理经验优先"",
    ""ai_tech_stack"": ""AI相关技术栈要求：负责银行 AI 风控、智能账务、数字化金融平台整体测试体系搭建，为各类金融 AI 应用提供质量保障，无单独标注 AI 开发技术栈，业务全链路覆盖 AI 金融落地场景""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P2/R1/JOB_0181.json
